timestamp_s,rtt_ms
349.4,26.089
349.5,23.675
349.6,30.468
349.7,29.337
349.8,25.933
349.9,31.13
350.0,23.535
350.1,27.328
350.2,27.903
350.3,30.732
350.4,31.537
350.5,29.547
350.6,32.751
350.7,29.309
350.8,30.09
350.9,27.98
351.0,33.737
351.1,27.085
351.2,25.664
351.3,28.017
351.4,27.231
351.5,28.546
351.6,26.716
351.7,31.324
351.8,24.372
351.9,31.264
352.0,24.29
352.1,25.952
352.2,27.17
352.3,29.149
352.4,22.752
352.5,26.961
352.6,32.31
352.7,30.659
352.8,26.676
352.9,35.884
353.0,25.801
353.1,26.541
353.2,31.512
353.3,30.275
353.4,28.186
353.5,24.202
353.6,24.408
353.7,31.869
353.8,23.886
353.9,31.979
354.0,25.527
354.1,24.982
354.2,23.973
354.3,24.094
354.4,26.822
354.5,29.267
354.6,20.359
354.7,27.486
354.8,29.803
354.9,27.207
355.0,26.24
355.1,29.66
355.2,31.198
355.3,25.725
355.4,30.213
355.5,26.515
355.6,27.449
355.7,26.011
355.8,26.841
355.9,25.712
356.0,32.127
356.1,28.976
356.2,29.432
356.3,27.573
356.4,28.87
356.5,31.78
356.6,26.29
356.7,26.168
356.8,25.036
356.9,25.465
357.0,26.754
357.1,28.557
357.2,25.436
357.3,28.359
357.4,29.878
357.5,31.237
357.6,29.478
357.7,24.784
357.8,29.876
357.9,29.777
358.0,29.158
358.1,28.615
358.2,30.623
358.3,26.649
358.4,29.616
358.5,28.062
358.6,24.311
358.7,33.588
358.8,27.882
358.9,28.396
359.0,27.953
359.1,26.411
359.2,25.155
359.3,31.415
359.4,25.663
359.5,137.181
359.6,53.014
359.7,48.478
359.8,24.359
359.9,25.632
360.0,27.388
360.1,32.732
360.2,25.052
360.3,24.178
360.4,31.824
360.5,27.154
360.6,28.301
360.7,29.575
360.8,26.83
360.9,20.728
361.0,27.363
361.1,31.723
361.2,34.517
361.3,27.646
361.4,27.914
361.5,32.096
361.6,29.787
361.7,28.886
361.8,22.063
361.9,26.751
362.0,28.644
362.1,23.458
362.2,26.902
362.3,33.126
362.4,27.229
362.5,23.697
362.6,22.339
362.7,27.966
362.8,26.267
362.9,25.394
363.0,28.683
363.1,28.854
363.2,28.524
363.3,29.051
363.4,24.313
363.5,26.078
363.6,27.022
363.7,27.839
363.8,30.969
363.9,25.815
364.0,25.667
364.1,32.462
364.2,28.475
364.3,23.806
364.4,27.067
364.5,24.291
364.6,24.589
364.7,23.997
364.8,25.612
364.9,34.179
365.0,31.031
365.1,32.145
365.2,31.263
365.3,27.595
365.4,29.21
365.5,28.308
365.6,24.796
365.7,24.513
365.8,30.701
365.9,24.345
366.0,28.603
366.1,29.956
366.2,30.258
366.3,29.108
366.4,24.398
366.5,29.621
366.6,27.585
366.7,25.067
366.8,22.034
366.9,29.354
367.0,23.343
367.1,22.878
367.2,33.244
367.3,24.396
367.4,26.74
367.5,28.215
367.6,28.211
367.7,24.942
367.8,25.875
367.9,30.417
368.0,27.164
368.1,27.931
368.2,21.512
368.3,26.279
368.4,30.572
368.5,25.812
368.6,25.145
368.7,29.125
368.8,29.796
368.9,29.001
369.0,26.301
369.1,30.249
369.2,32.887
369.3,31.51
369.4,23.31
369.5,36.788
369.6,24.023
369.7,24.322
369.8,28.913
369.9,27.717
370.0,29.084
370.1,31.935
370.2,30.792
370.3,25.32
370.4,28.216
370.5,31.034
370.6,31.159
370.7,31.373
370.8,30.452
370.9,30.124
371.0,26.459
371.1,24.045
371.2,29.267
371.3,26.638
371.4,31.734
371.5,25.382
371.6,26.856
371.7,26.716
371.8,30.901
371.9,30.254
372.0,28.068
372.1,28.876
372.2,32.844
372.3,22.712
372.4,30.244
372.5,31.24
372.6,31.643
372.7,30.408
372.8,25.678
372.9,26.383
373.0,29.987
373.1,26.232
373.2,27.405
373.3,23.484
373.4,24.423
373.5,29.04
373.6,26.722
373.7,25.724
373.8,27.437
373.9,28.904
374.0,27.216
374.1,28.518
374.2,28.265
374.3,27.245
374.4,27.966
374.5,25.338
374.6,26.495
374.7,22.489
374.8,24.501
374.9,24.439
375.0,26.803
375.1,31.391
375.2,27.973
375.3,28.451
375.4,25.173
375.5,28.861
375.6,33.087
375.7,27.738
375.8,25.526
375.9,24.502
376.0,28.789
376.1,25.176
376.2,30.14
376.3,24.963
376.4,23.032
376.5,29.44
376.6,24.119
376.7,104.744
376.8,51.097
376.9,55.458
377.0,26.606
377.1,27.695
377.2,24.565
377.3,26.668
377.4,29.635
377.5,26.922
377.6,28.084
377.7,27.395
377.8,28.649
377.9,29.757
378.0,34.309
378.1,25.826
378.2,30.586
378.3,27.112
378.4,28.26
378.5,30.635
378.6,27.677
378.7,26.956
378.8,24.511
378.9,30.732
379.0,23.004
379.1,27.686
379.2,31.748
379.3,30.011
379.4,31.878
379.5,25.106
379.6,31.27
379.7,29.851
379.8,24.892
379.9,23.336
380.0,32.587
380.1,25.216
380.2,27.713
380.3,30.336
380.4,25.44
380.5,23.941
380.6,28.458
380.7,26.359
380.8,27.981
380.9,28.608
381.0,29.037
381.1,26.717
381.2,26.378
381.3,29.099
381.4,30.625
381.5,27.693
381.6,26.526
381.7,28.675
381.8,33.436
381.9,27.361
382.0,24.621
382.1,25.955
382.2,28.274
382.3,31.006
382.4,32.819
382.5,28.882
382.6,28.125
382.7,26.408
382.8,27.208
382.9,27.418
383.0,27.383
383.1,27.085
383.2,27.554
383.3,27.902
383.4,29.888
383.5,31.919
383.6,26.947
383.7,27.464
383.8,27.774
383.9,27.16
384.0,23.663
384.1,27.735
384.2,29.242
384.3,19.055
384.4,30.956
384.5,29.233
384.6,26.641
384.7,29.967
384.8,24.442
384.9,29.538
385.0,22.657
385.1,29.828
385.2,32.007
385.3,27.561
385.4,32.795
385.5,26.187
385.6,30.754
385.7,26.174
385.8,26.831
385.9,26.918
386.0,28.948
386.1,29.753
386.2,33.68
386.3,24.871
386.4,27.914
386.5,28.797
386.6,29.09
386.7,23.904
386.8,28.626
386.9,33.094
387.0,29.275
387.1,26.5
387.2,27.969
387.3,26.424
387.4,28.177
387.5,23.523
387.6,24.595
387.7,32.133
387.8,24.876
387.9,25.843
388.0,25.061
388.1,27.386
388.2,28.65
388.3,25.872
388.4,27.597
388.5,29.709
388.6,22.987
388.7,25.062
388.8,30.716
388.9,27.725
389.0,22.928
389.1,27.553
389.2,26.715
389.3,30.277
389.4,30.547
389.5,28.651
389.6,33.903
389.7,26.726
389.8,34.005
389.9,26.369
390.0,29.054
390.1,26.656
390.2,22.878
390.3,26.675
390.4,27.293
390.5,32.37
390.6,28.198
390.7,27.004
390.8,25.583
390.9,26.872
391.0,29.325
391.1,142.619
391.2,56.512
391.3,44.053
391.4,29.8
391.5,28.097
391.6,24.904
391.7,28.726
391.8,24.634
391.9,25.383
392.0,30.779
392.1,27.939
392.2,30.567
392.3,25.379
392.4,31.89
392.5,27.474
392.6,22.128
392.7,25.313
392.8,23.808
392.9,23.609
393.0,29.531
393.1,29.097
393.2,29.772
393.3,25.788
393.4,29.595
393.5,23.596
393.6,26.551
393.7,27.524
393.8,26.289
393.9,28.301
394.0,27.932
394.1,29.413
394.2,28.911
394.3,30.866
394.4,26.559
394.5,29.955
394.6,28.832
394.7,28.729
394.8,28.401
394.9,21.531
395.0,33.752
395.1,25.254
395.2,25.611
395.3,27.033
395.4,24.07
395.5,33.238
395.6,26.141
395.7,25.949
395.8,25.511
395.9,29.311
396.0,32.188
396.1,28.818
396.2,25.677
396.3,31.968
396.4,28.851
396.5,25.833
396.6,27.784
396.7,28.394
396.8,28.711
396.9,28.005
397.0,28.072
397.1,33.588
397.2,36.501
397.3,28.519
397.4,25.248
397.5,24.849
397.6,30.439
397.7,23.128
397.8,27.455
397.9,29.185
398.0,28.545
398.1,26.786
398.2,33.513
398.3,30.389
398.4,26.587
398.5,30.35
398.6,27.448
398.7,26.451
398.8,26.777
398.9,31.548
399.0,26.323
399.1,27.786
399.2,31.06
399.3,28.912
399.4,28.721
399.5,26.004
399.6,34.993
399.7,30.455
399.8,20.894
399.9,31.913
400.0,24.142
400.1,23.884
400.2,25.906
400.3,31.774
400.4,27.183
400.5,28.632
400.6,22.99
400.7,31.226
400.8,27.198
400.9,24.132
401.0,28.974
401.1,29.47
401.2,28.255
401.3,31.874
401.4,29.751
401.5,32.507
401.6,27.836
401.7,28.329
401.8,30.593
401.9,31.476
402.0,27.001
402.1,33.658
402.2,28.346
402.3,28.015
402.4,29.326
402.5,25.433
402.6,23.062
402.7,34.167
402.8,31.193
402.9,25.228
403.0,28.411
403.1,29.871
403.2,26.536
403.3,32.299
403.4,26.516
403.5,30.977
403.6,26.109
403.7,29.522
403.8,32.65
403.9,29.423
404.0,26.536
404.1,28.665
404.2,30.175
404.3,26.716
404.4,26.815
404.5,33.286
404.6,32.191
404.7,26.01
404.8,24.045
404.9,24.15
405.0,24.656
405.1,27.148
405.2,27.773
405.3,23.849
405.4,28.464
405.5,19.29
405.6,28.419
405.7,32.823
405.8,24.355
405.9,19.361
406.0,28.5
406.1,30.102
406.2,26.775
406.3,28.686
406.4,31.873
406.5,33.068
406.6,29.794
406.7,24.292
406.8,28.508
406.9,24.999
407.0,168.69
407.1,92.206
407.2,54.683
407.3,33.25
407.4,27.571
407.5,25.675
407.6,26.703
407.7,26.234
407.8,26.486
407.9,25.895
408.0,27.337
408.1,23.933
408.2,28.74
408.3,25.653
408.4,30.631
408.5,29.144
408.6,32.517
408.7,23.907
408.8,32.234
408.9,27.65
409.0,29.857
409.1,30.669
409.2,30.884
409.3,28.185
409.4,29.364
409.5,27.725
409.6,30.183
409.7,25.325
409.8,29.214
409.9,32.618
410.0,34.019
410.1,31.204
410.2,32.384
410.3,29.571
410.4,31.161
410.5,33.835
410.6,27.837
410.7,23.237
410.8,27.489
410.9,28.558
411.0,25.528
411.1,24.406
411.2,26.521
411.3,24.31
411.4,30.738
411.5,33.114
411.6,30.026
411.7,23.816
411.8,28.621
411.9,25.425
412.0,28.839
412.1,25.531
412.2,30.949
412.3,30.107
412.4,27.038
412.5,29.513
412.6,28.19
412.7,33.182
412.8,22.295
412.9,29.239
413.0,31.729
413.1,26.9
413.2,26.503
413.3,28.532
413.4,25.241
413.5,26.39
413.6,24.927
413.7,27.467
413.8,21.724
413.9,26.192
414.0,29.675
414.1,26.864
414.2,26.764
414.3,30.697
414.4,32.733
414.5,25.788
414.6,31.615
414.7,22.749
414.8,25.463
414.9,29.607
415.0,28.773
415.1,28.357
415.2,30.595
415.3,27.392
415.4,30.288
415.5,26.533
415.6,26.118
415.7,22.375
415.8,30.029
415.9,25.397
416.0,31.023
416.1,31.029
416.2,27.333
416.3,28.262
416.4,28.593
416.5,27.385
416.6,23.624
416.7,32.337
416.8,26.297
416.9,29.588
417.0,28.874
417.1,28.869
417.2,28.657
417.3,30.736
417.4,25.388
417.5,30.976
417.6,28.498
417.7,28.118
417.8,26.755
417.9,27.864
418.0,29.737
418.1,24.484
418.2,22.838
418.3,27.176
418.4,30.106
418.5,27.103
418.6,32.114
418.7,31.888
418.8,32.208
418.9,32.357
419.0,28.791
419.1,29.701
419.2,25.954
419.3,19.943
419.4,29.216
419.5,25.685
419.6,27.396
419.7,20.544
419.8,30.693
419.9,27.395
420.0,26.228
420.1,24.535
420.2,25.562
420.3,25.459
420.4,25.087
420.5,23.761
420.6,27.371
420.7,26.986
420.8,30.578
420.9,22.745
421.0,26.663
421.1,25.326
421.2,29.023
421.3,27.843
421.4,30.547
421.5,33.515
421.6,28.003
421.7,29.59
421.8,25.751
421.9,27.62
422.0,28.075
422.1,34.417
422.2,24.581
422.3,27.598
422.4,28.058
422.5,25.737
422.6,117.239
422.7,81.726
422.8,54.391
422.9,40.091
423.0,29.1
423.1,25.749
423.2,29.869
423.3,27.744
423.4,31.132
423.5,28.334
423.6,33.091
423.7,32.598
423.8,25.08
423.9,27.02
424.0,25.748
424.1,27.758
424.2,22.548
424.3,22.979
424.4,31.059
424.5,29.022
424.6,30.26
424.7,25.286
424.8,24.847
424.9,27.419
425.0,32.149
425.1,28.226
425.2,28.549
425.3,31.533
425.4,29.139
425.5,28.546
425.6,29.282
425.7,27.428
425.8,32.72
425.9,27.687
426.0,25.838
426.1,30.045
426.2,30.84
426.3,26.585
426.4,30.172
426.5,31.23
426.6,17.945
426.7,22.826
426.8,29.202
426.9,25.208
427.0,33.059
427.1,28.972
427.2,27.695
427.3,28.185
427.4,26.86
427.5,26.074
427.6,28.365
427.7,31.009
427.8,23.359
427.9,28.722
428.0,26.651
428.1,28.258
428.2,25.745
428.3,28.432
428.4,24.783
428.5,27.939
428.6,27.219
428.7,23.004
428.8,29.255
428.9,19.564
429.0,26.873
429.1,23.528
429.2,28.771
429.3,26.992
429.4,30.451
429.5,27.394
429.6,27.361
429.7,31.362
429.8,26.606
429.9,27.911
430.0,32.279
430.1,29.986
430.2,33.949
430.3,29.377
430.4,26.411
430.5,31.222
430.6,30.767
430.7,27.181
430.8,29.62
430.9,27.753
431.0,29.494
431.1,28.098
431.2,27.61
431.3,33.066
431.4,29.369
431.5,24.008
431.6,28.625
431.7,27.103
431.8,28.939
431.9,28.72
432.0,29.099
432.1,22.905
432.2,23.296
432.3,32.202
432.4,27.92
432.5,32.014
432.6,29.583
432.7,26.401
432.8,22.934
432.9,29.536
433.0,29.552
433.1,33.254
433.2,27.392
433.3,28.228
433.4,22.576
433.5,26.179
433.6,28.738
433.7,26.948
433.8,25.378
433.9,32.253
434.0,32.808
434.1,24.796
434.2,28.297
434.3,26.715
434.4,32.454
434.5,28.712
434.6,29.792
434.7,25.195
434.8,31.982
434.9,27.103
435.0,33.589
435.1,31.277
435.2,26.047
435.3,29.581
435.4,28.73
435.5,27.336
435.6,30.25
435.7,27.924
435.8,28.084
435.9,26.105
436.0,25.767
436.1,28.23
436.2,28.536
436.3,31.228
436.4,23.936
436.5,28.337
436.6,32.782
436.7,25.966
436.8,24.87
436.9,25.22
437.0,30.374
437.1,24.202
437.2,28.058
437.3,25.992
437.4,26.274
437.5,27.081
437.6,26.876
437.7,26.897
437.8,27.838
437.9,28.807
438.0,26.639
438.1,29.412
438.2,26.561
438.3,26.638
438.4,28.126
438.5,22.851
438.6,25.537
438.7,25.996
438.8,24.932
438.9,27.305
439.0,25.8
439.1,25.266
439.2,31.048
439.3,34.247
439.4,30.982
439.5,28.894
439.6,170.66
439.7,49.679
439.8,48.522
439.9,30.88
440.0,26.823
440.1,24.796
440.2,31.452
440.3,29.053
440.4,25.89
440.5,29.109
440.6,28.29
440.7,25.602
440.8,34.807
440.9,29.315
441.0,27.668
441.1,27.426
441.2,24.35
441.3,29.361
441.4,31.405
441.5,28.033
441.6,32.204
441.7,30.156
441.8,32.5
441.9,26.78
442.0,28.72
442.1,26.181
442.2,25.84
442.3,23.71
442.4,29.138
442.5,29.343
442.6,26.783
442.7,29.288
442.8,30.754
442.9,27.08
443.0,29.501
443.1,31.245
443.2,27.968
443.3,26.435
443.4,30.089
443.5,30.654
443.6,27.857
443.7,24.469
443.8,31.679
443.9,23.625
444.0,30.039
444.1,25.001
444.2,25.569
444.3,29.148
444.4,32.98
444.5,30.054
444.6,26.972
444.7,31.174
444.8,27.22
444.9,24.145
445.0,30.91
445.1,32.015
445.2,27.568
445.3,18.55
445.4,26.95
445.5,27.189
445.6,30.402
445.7,29.037
445.8,33.811
445.9,33.522
446.0,28.758
446.1,27.109
446.2,25.76
446.3,24.391
446.4,26.735
446.5,29.554
446.6,27.219
446.7,30.734
446.8,28.661
446.9,29.851
447.0,30.193
447.1,26.1
447.2,26.921
447.3,28.493
447.4,26.778
447.5,22.578
447.6,31.95
447.7,27.525
447.8,23.213
447.9,28.492
448.0,26.218
448.1,30.101
448.2,23.921
448.3,22.189
448.4,24.982
448.5,25.905
448.6,26.572
448.7,27.527
448.8,24.097
448.9,28.897
449.0,28.482
449.1,28.363
449.2,25.25
449.3,29.275
449.4,25.159
449.5,32.086
449.6,23.528
449.7,28.636
449.8,32.317
449.9,27.636
450.0,27.727
450.1,28.505
450.2,25.098
450.3,27.706
450.4,28.819
450.5,26.346
450.6,27.576
450.7,25.881
450.8,27.968
450.9,32.622
451.0,29.519
451.1,25.452
451.2,30.031
451.3,25.06
451.4,25.999
451.5,28.433
451.6,30.444
451.7,26.742
451.8,78.207
451.9,66.646
452.0,36.514
452.1,22.828
452.2,27.941
452.3,29.103
452.4,29.18
452.5,24.768
452.6,26.737
452.7,26.858
452.8,26.38
452.9,24.349
453.0,24.741
453.1,28.027
453.2,29.156
453.3,28.444
453.4,25.386
453.5,29.155
453.6,27.404
453.7,26.513
453.8,25.224
453.9,26.472
454.0,30.151
454.1,27.448
454.2,27.631
454.3,24.997
454.4,36.371
454.5,21.205
454.6,21.916
454.7,26.425
454.8,28.598
454.9,33.321
455.0,29.541
455.1,28.902
455.2,30.759
455.3,28.285
455.4,22.135
455.5,28.765
455.6,28.652
455.7,34.509
455.8,25.837
455.9,31.772
456.0,23.919
456.1,32.598
456.2,28.398
456.3,30.511
456.4,30.111
456.5,30.033
456.6,28.293
456.7,26.032
456.8,27.521
456.9,25.704
457.0,27.662
457.1,23.173
457.2,28.517
457.3,30.932
457.4,31.606
457.5,31.941
457.6,28.457
457.7,27.538
457.8,27.234
457.9,29.177
458.0,30.151
458.1,29.014
458.2,23.964
458.3,32.134
458.4,29.432
458.5,30.972
458.6,28.156
458.7,27.217
458.8,33.813
458.9,24.791
459.0,22.936
459.1,33.987
459.2,28.721
459.3,26.715
459.4,26.245
459.5,21.982
459.6,33.602
459.7,30.117
459.8,29.53
459.9,30.474
460.0,25.256
460.1,29.375
460.2,31.257
460.3,21.385
460.4,29.788
460.5,30.241
460.6,28.304
460.7,25.343
460.8,27.503
460.9,26.625
461.0,29.089
461.1,26.404
461.2,30.293
461.3,26.445
461.4,26.44
461.5,31.506
461.6,27.518
461.7,29.595
461.8,24.108
461.9,32.563
462.0,23.643
462.1,28.291
462.2,27.326
462.3,25.711
462.4,27.177
462.5,31.705
462.6,33.217
462.7,27.29
462.8,26.928
462.9,22.366
463.0,33.145
463.1,24.802
463.2,25.27
463.3,28.314
463.4,30.202
463.5,32.57
463.6,34.524
463.7,30.262
463.8,26.56
463.9,26.03
464.0,27.464
464.1,30.413
464.2,30.865
464.3,29.851
464.4,22.317
464.5,26.302
464.6,32.37
464.7,26.401
464.8,27.759
464.9,36.18
465.0,27.778
465.1,32.27
465.2,33.516
465.3,30.275
465.4,26.695
465.5,21.16
465.6,25.423
465.7,29.93
465.8,29.776
465.9,31.517
466.0,24.682
466.1,28.598
466.2,21.85
466.3,25.352
466.4,29.588
466.5,21.453
466.6,30.45
466.7,33.492
466.8,23.692
466.9,27.223
467.0,33.155
467.1,29.502
467.2,29.192
467.3,28.323
467.4,23.885
467.5,27.589
467.6,31.86
467.7,28.261
467.8,30.165
467.9,26.915
468.0,25.386
468.1,26.706
468.2,152.989
468.3,69.63
468.4,58.6
468.5,32.259
468.6,28.088
468.7,32.998
468.8,29.026
468.9,30.369
469.0,28.224
469.1,23.778
469.2,30.567
469.3,33.038
469.4,27.627
469.5,34.281
469.6,30.772
469.7,34.003
469.8,27.456
469.9,25.346
470.0,28.168
470.1,25.821
470.2,28.595
470.3,27.275
470.4,28.494
470.5,27.73
470.6,25.077
470.7,26.412
470.8,31.807
470.9,27.809
471.0,23.978
471.1,21.95
471.2,27.033
471.3,28.836
471.4,24.459
471.5,22.638
471.6,29.682
471.7,37.582
471.8,30.616
471.9,25.01
472.0,27.647
472.1,27.643
472.2,24.185
472.3,23.788
472.4,27.572
472.5,30.37
472.6,28.759
472.7,25.95
472.8,29.528
472.9,29.564
473.0,25.052
473.1,24.347
473.2,29.936
473.3,31.409
473.4,29.216
473.5,31.538
473.6,32.401
473.7,23.415
473.8,29.436
473.9,31.948
474.0,31.401
474.1,32.282
474.2,26.237
474.3,30.045
474.4,30.329
474.5,26.205
474.6,28.572
474.7,24.005
474.8,25.453
474.9,28.983
475.0,31.154
475.1,27.998
475.2,32.602
475.3,32.468
475.4,25.052
475.5,27.696
475.6,26.49
475.7,30.47
475.8,30.154
475.9,25.619
476.0,30.772
476.1,24.038
476.2,31.534
476.3,20.682
476.4,27.463
476.5,25.876
476.6,30.028
476.7,28.758
476.8,21.425
476.9,23.964
477.0,26.239
477.1,31.551
477.2,32.894
477.3,30.046
477.4,32.269
477.5,25.741
477.6,29.25
477.7,28.381
477.8,24.761
477.9,26.949
478.0,26.929
478.1,29.368
478.2,29.486
478.3,26.355
478.4,26.404
478.5,22.298
478.6,29.516
478.7,27.69
478.8,27.913
478.9,29.637
479.0,26.514
479.1,25.109
479.2,26.194
479.3,26.969
479.4,190.948
479.5,98.551
479.6,59.578
479.7,34.415
479.8,27.154
479.9,27.531
480.0,27.326
480.1,30.701
480.2,24.465
480.3,29.327
480.4,25.851
480.5,28.835
480.6,27.544
480.7,26.37
480.8,28.937
480.9,26.061
481.0,24.361
481.1,26.551
481.2,24.236
481.3,28.436
481.4,26.176
481.5,24.208
481.6,29.093
481.7,29.205
481.8,27.446
481.9,27.123
482.0,30.74
482.1,27.186
482.2,28.774
482.3,24.595
482.4,29.673
482.5,27.571
482.6,29.555
482.7,27.181
482.8,25.741
482.9,24.394
483.0,27.381
483.1,26.622
483.2,24.108
483.3,31.753
483.4,31.077
483.5,21.896
483.6,21.583
483.7,23.441
483.8,28.47
483.9,36.039
484.0,24.454
484.1,27.048
484.2,31.999
484.3,26.514
484.4,31.348
484.5,30.802
484.6,27.912
484.7,30.646
484.8,30.808
484.9,23.791
485.0,27.476
485.1,26.113
485.2,28.089
485.3,24.359
485.4,25.011
485.5,28.167
485.6,27.978
485.7,32.157
485.8,28.631
485.9,32.297
486.0,31.931
486.1,31.414
486.2,17.396
486.3,25.681
486.4,29.39
486.5,24.03
486.6,26.416
486.7,30.006
486.8,28.143
486.9,26.953
487.0,33.197
487.1,26.734
487.2,31.334
487.3,27.851
487.4,28.297
487.5,26.924
487.6,25.478
487.7,27.335
487.8,23.903
487.9,102.99
488.0,59.767
488.1,48.242
488.2,22.097
488.3,25.904
488.4,25.275
488.5,23.586
488.6,23.462
488.7,25.362
488.8,27.376
488.9,28.657
489.0,24.969
489.1,27.735
489.2,22.31
489.3,26.529
489.4,32.59
489.5,26.513
489.6,31.407
489.7,29.183
489.8,32.407
489.9,29.923
490.0,22.024
490.1,23.195
490.2,34.309
490.3,27.856
490.4,28.741
490.5,32.188
490.6,27.567
490.7,30.141
490.8,24.737
490.9,24.898
491.0,30.58
491.1,31.301
491.2,24.236
491.3,27.277
491.4,25.495
491.5,31.04
491.6,28.612
491.7,25.79
491.8,28.041
491.9,20.972
492.0,30.191
492.1,28.537
492.2,30.488
492.3,32.005
492.4,31.409
492.5,29.153
492.6,21.466
492.7,27.367
492.8,28.233
492.9,24.488
493.0,28.384
493.1,30.496
493.2,34.33
493.3,27.598
493.4,24.369
493.5,28.267
493.6,26.353
493.7,31.862
493.8,23.979
493.9,32.171
494.0,26.288
494.1,31.237
494.2,31.568
494.3,23.409
494.4,29.198
494.5,27.73
494.6,27.962
494.7,32.166
494.8,26.114
494.9,26.938
495.0,27.285
495.1,27.098
495.2,28.191
495.3,23.636
495.4,27.433
495.5,26.493
495.6,31.639
495.7,25.59
495.8,33.855
495.9,27.155
496.0,29.771
496.1,27.562
496.2,30.594
496.3,26.601
496.4,28.543
496.5,29.418
496.6,29.935
496.7,32.171
496.8,28.401
496.9,25.967
497.0,27.82
497.1,26.452
497.2,30.122
497.3,30.95
497.4,31.638
497.5,27.533
497.6,30.199
497.7,31.728
497.8,29.79
497.9,26.281
498.0,30.757
498.1,30.315
498.2,30.468
498.3,27.359
498.4,26.733
498.5,30.984
498.6,29.049
498.7,29.743
498.8,31.644
498.9,23.236
499.0,24.859
499.1,26.701
499.2,24.056
499.3,25.885
499.4,33.112
499.5,26.967
499.6,23.648
499.7,20.087
499.8,26.31
499.9,28.121
500.0,24.643
500.1,31.714
500.2,32.046
500.3,30.952
500.4,26.37
500.5,23.62
500.6,29.255
500.7,27.169
500.8,24.747
500.9,28.245
501.0,30.121
501.1,30.671
501.2,24.816
501.3,30.556
501.4,128.172
501.5,76.6
501.6,37.123
501.7,31.346
501.8,28.644
501.9,26.014
502.0,30.681
502.1,30.448
502.2,32.506
502.3,26.759
502.4,27.044
502.5,32.416
502.6,31.335
502.7,28.771
502.8,25.45
502.9,24.858
503.0,23.707
503.1,25.028
503.2,27.38
503.3,24.425
503.4,30.162
503.5,20.264
503.6,25.596
503.7,25.959
503.8,29.826
503.9,29.568
504.0,24.308
504.1,28.686
504.2,24.867
504.3,28.874
504.4,24.341
504.5,28.384
504.6,32.406
504.7,34.121
504.8,31.26
504.9,24.905
505.0,26.443
505.1,25.2
505.2,26.169
505.3,22.757
505.4,26.109
505.5,31.353
505.6,34.703
505.7,29.304
505.8,28.61
505.9,30.019
506.0,23.258
506.1,25.463
506.2,30.416
506.3,27.301
506.4,26.896
506.5,30.563
506.6,22.28
506.7,31.502
506.8,25.564
506.9,29.69
507.0,28.002
507.1,30.185
507.2,30.977
507.3,24.964
507.4,30.512
507.5,29.519
507.6,32.276
507.7,26.416
507.8,31.563
507.9,30.186
508.0,26.674
508.1,31.003
508.2,26.883
508.3,30.74
508.4,27.699
508.5,28.324
508.6,28.204
508.7,31.042
508.8,27.74
508.9,29.742
509.0,29.799
509.1,25.422
509.2,30.772
509.3,32.419
509.4,29.532
509.5,29.217
509.6,25.445
509.7,31.868
509.8,23.398
509.9,28.432
510.0,32.65
510.1,25.933
510.2,29.619
510.3,25.821
510.4,29.975
510.5,23.755
510.6,26.763
510.7,26.087
510.8,28.305
510.9,22.896
511.0,32.523
511.1,28.93
511.2,26.533
511.3,32.467
511.4,27.929
511.5,28.769
511.6,28.865
511.7,32.772
511.8,28.473
511.9,24.797
512.0,28.268
512.1,29.259
512.2,27.922
512.3,26.051
512.4,25.575
512.5,22.909
512.6,29.443
512.7,25.497
512.8,26.072
512.9,29.529
513.0,31.238
513.1,24.893
513.2,26.946
513.3,26.818
513.4,29.518
513.5,24.88
513.6,25.593
513.7,29.26
513.8,26.19
513.9,24.914
514.0,27.966
514.1,168.426
514.2,68.021
514.3,43.136
514.4,26.588
514.5,27.393
514.6,26.454
514.7,26.991
514.8,19.459
514.9,33.184
515.0,27.466
515.1,26.818
515.2,28.265
515.3,28.994
515.4,27.177
515.5,23.138
515.6,28.85
515.7,29.172
515.8,27.702
515.9,24.418
516.0,24.004
516.1,27.622
516.2,28.913
516.3,25.112
516.4,32.335
516.5,24.472
516.6,28.699
516.7,23.21
516.8,28.938
516.9,21.291
517.0,31.633
517.1,28.74
517.2,25.634
517.3,34.625
517.4,29.495
517.5,27.983
517.6,23.166
517.7,27.016
517.8,27.584
517.9,26.2
518.0,28.306
518.1,36.665
518.2,30.913
518.3,29.518
518.4,24.086
518.5,27.715
518.6,29.212
518.7,22.145
518.8,27.794
518.9,27.721
519.0,29.575
519.1,26.854
519.2,33.814
519.3,29.453
519.4,28.13
519.5,29.832
519.6,31.574
519.7,29.899
519.8,30.654
519.9,28.83
520.0,25.818
520.1,26.948
520.2,24.708
520.3,29.823
520.4,22.314
520.5,27.306
520.6,29.051
520.7,32.284
520.8,33.528
520.9,29.989
521.0,30.894
521.1,33.142
521.2,27.793
521.3,28.244
521.4,31.222
521.5,26.66
521.6,26.429
521.7,27.729
521.8,25.253
521.9,24.846
522.0,24.075
522.1,29.356
522.2,29.21
522.3,25.956
522.4,29.51
522.5,27.879
522.6,22.989
522.7,25.129
522.8,27.405
522.9,27.063
523.0,24.728
523.1,31.712
523.2,32.794
523.3,34.849
523.4,28.511
523.5,23.712
523.6,29.428
523.7,32.416
523.8,26.918
523.9,34.483
524.0,29.709
524.1,23.124
